T_max,T_min,t_p,t_start,t_ramp,setback,const_temp,sim_id,file_name
29.5,23.5,-0.5,5.48333333333333,0,True,-1,2619,./2004/main_2619.idf
29.5,24,-0.5,5.48333333333333,0.75,True,-1,2620,./2004/main_2620.idf
29.5,24,-0.75,5.23333333333333,0,True,-1,2621,./2004/main_2621.idf
-1,-1,-1,-1,-1,False,22.5,2622,./2004/main_2622.idf
29,24,-2,3.98333333333333,0.25,True,-1,2623,./2004/main_2623.idf
29.5,24,-1,4.98333333333333,0.75,True,-1,2624,./2004/main_2624.idf
29.5,24,-0.5,5.48333333333333,0,True,-1,2625,./2004/main_2625.idf
-1,-1,-1,-1,-1,False,25.5,2626,./2004/main_2626.idf
29.5,24,0,5.98333333333333,0.5,True,-1,2627,./2004/main_2627.idf
29.5,24,0,5.98333333333333,0.75,True,-1,2628,./2004/main_2628.idf
-1,-1,-1,-1,-1,False,23,2629,./2004/main_2629.idf
29.5,23.5,0,5.98333333333333,0.25,True,-1,2630,./2004/main_2630.idf
-1,-1,-1,-1,-1,False,24.5,2631,./2004/main_2631.idf
29.5,24,-0.25,5.73333333333333,0,True,-1,2632,./2004/main_2632.idf
29.5,24,-1,4.98333333333333,0.25,True,-1,2633,./2004/main_2633.idf
29.5,23.5,-5,0.983333333333333,0,True,-1,2634,./2004/main_2634.idf
29.5,24,-0.5,5.48333333333333,0,True,-1,2635,./2004/main_2635.idf
30,24,-3.75,2.23333333333333,0.75,True,-1,2636,./2004/main_2636.idf
29.5,23.5,-1.75,4.23333333333333,0,True,-1,2637,./2004/main_2637.idf
29.5,24,0,5.98333333333333,0,True,-1,2638,./2004/main_2638.idf
29.5,24,0,5.98333333333333,0.5,True,-1,2639,./2004/main_2639.idf
29.5,24,0,5.98333333333333,0,True,-1,2640,./2004/main_2640.idf
29.5,24,-2,3.98333333333333,0.5,True,-1,2641,./2004/main_2641.idf
-1,-1,-1,-1,-1,False,25,2642,./2004/main_2642.idf
-1,-1,-1,-1,-1,False,23,2643,./2004/main_2643.idf
-1,-1,-1,-1,-1,False,21,2644,./2004/main_2644.idf
-1,-1,-1,-1,-1,False,24.5,2645,./2004/main_2645.idf
29.5,23.5,-2.25,3.73333333333333,0,True,-1,2646,./2004/main_2646.idf
29.5,24,-0.75,5.23333333333333,0.25,True,-1,2647,./2004/main_2647.idf
29.5,23.5,-0.5,5.48333333333333,0.25,True,-1,2648,./2004/main_2648.idf
29.5,24,0,5.98333333333333,0.75,True,-1,2649,./2004/main_2649.idf
-1,-1,-1,-1,-1,False,23,2650,./2004/main_2650.idf
29.5,24,-1,4.98333333333333,0.75,True,-1,2651,./2004/main_2651.idf
-1,-1,-1,-1,-1,False,22.5,2652,./2004/main_2652.idf
-1,-1,-1,-1,-1,False,26.5,2653,./2004/main_2653.idf
29.5,24,0,5.98333333333333,0.5,True,-1,2654,./2004/main_2654.idf
29.5,24,0,5.98333333333333,1,True,-1,2655,./2004/main_2655.idf
-1,-1,-1,-1,-1,False,22.5,2656,./2004/main_2656.idf
29.5,24,0,5.98333333333333,0,True,-1,2657,./2004/main_2657.idf
29,24,-1.5,4.48333333333333,0.5,True,-1,2658,./2004/main_2658.idf
-1,-1,-1,-1,-1,False,20.5,2659,./2004/main_2659.idf
29.5,24,0,5.98333333333333,1,True,-1,2660,./2004/main_2660.idf
29,24,-1.25,4.73333333333333,0,True,-1,2661,./2004/main_2661.idf
29.5,23.5,-0.25,5.73333333333333,0.25,True,-1,2662,./2004/main_2662.idf
29,24,0,5.98333333333333,0.75,True,-1,2663,./2004/main_2663.idf
-1,-1,-1,-1,-1,False,23,2664,./2004/main_2664.idf
29.5,24,-0.75,5.23333333333333,0.25,True,-1,2665,./2004/main_2665.idf
-1,-1,-1,-1,-1,False,23.5,2666,./2004/main_2666.idf
29,23.5,-0.25,5.73333333333333,0.25,True,-1,2667,./2004/main_2667.idf
29.5,24.5,-0.75,5.23333333333333,0.5,True,-1,2668,./2004/main_2668.idf
29.5,24,-1.25,4.73333333333333,0,True,-1,2669,./2004/main_2669.idf
29.5,24,-1,4.98333333333333,0,True,-1,2670,./2004/main_2670.idf
29.5,24,-0.5,5.48333333333333,0,True,-1,2671,./2004/main_2671.idf
29,24,-0.5,5.48333333333333,0.5,True,-1,2672,./2004/main_2672.idf
29.5,24,-0.25,5.73333333333333,0.5,True,-1,2673,./2004/main_2673.idf
29.5,24,-1.25,4.73333333333333,0,True,-1,2674,./2004/main_2674.idf
29.5,24,-4.5,1.48333333333333,0.25,True,-1,2675,./2004/main_2675.idf
29.5,24,-2.25,3.73333333333333,0.75,True,-1,2676,./2004/main_2676.idf
29.5,24,-0.5,5.48333333333333,0,True,-1,2677,./2004/main_2677.idf
29.5,23.5,-2,3.98333333333333,0.25,True,-1,2678,./2004/main_2678.idf
29.5,24,-0.25,5.73333333333333,0.25,True,-1,2679,./2004/main_2679.idf
29.5,24,-0.5,5.48333333333333,0,True,-1,2680,./2004/main_2680.idf
29.5,24,-1.25,4.73333333333333,2,True,-1,2681,./2004/main_2681.idf
29.5,24,-0.75,5.23333333333333,0,True,-1,2682,./2004/main_2682.idf
30,24,0,5.98333333333333,0,True,-1,2683,./2004/main_2683.idf
-1,-1,-1,-1,-1,False,25,2684,./2004/main_2684.idf
29.5,24,-0.5,5.48333333333333,0.5,True,-1,2685,./2004/main_2685.idf
-1,-1,-1,-1,-1,False,23,2686,./2004/main_2686.idf
-1,-1,-1,-1,-1,False,23,2687,./2004/main_2687.idf
29.5,24,-2.5,3.48333333333333,0.5,True,-1,2688,./2004/main_2688.idf
-1,-1,-1,-1,-1,False,23,2689,./2004/main_2689.idf
29.5,24,0,5.98333333333333,0,True,-1,2690,./2004/main_2690.idf
29.5,24,-0.5,5.48333333333333,0,True,-1,2691,./2004/main_2691.idf
29,23.5,-2,3.98333333333333,0,True,-1,2692,./2004/main_2692.idf
-1,-1,-1,-1,-1,False,22.5,2693,./2004/main_2693.idf
29.5,24,-0.25,5.73333333333333,0.25,True,-1,2694,./2004/main_2694.idf
-1,-1,-1,-1,-1,False,25.5,2695,./2004/main_2695.idf
-1,-1,-1,-1,-1,False,22.5,2696,./2004/main_2696.idf
29,24,-0.5,5.48333333333333,0.75,True,-1,2697,./2004/main_2697.idf
29.5,24,-1,4.98333333333333,0.5,True,-1,2698,./2004/main_2698.idf
-1,-1,-1,-1,-1,False,23,2699,./2004/main_2699.idf
29.5,24,-0.25,5.73333333333333,0.5,True,-1,2700,./2004/main_2700.idf
29,24,-1.75,4.23333333333333,0,True,-1,2701,./2004/main_2701.idf
-1,-1,-1,-1,-1,False,24,2702,./2004/main_2702.idf
29.5,23.5,-0.25,5.73333333333333,0.25,True,-1,2703,./2004/main_2703.idf
29.5,24.5,-1,4.98333333333333,0,True,-1,2704,./2004/main_2704.idf
-1,-1,-1,-1,-1,False,24,2705,./2004/main_2705.idf
29.5,24,-1.25,4.73333333333333,0.75,True,-1,2706,./2004/main_2706.idf
29.5,24,-0.75,5.23333333333333,0,True,-1,2707,./2004/main_2707.idf
29.5,24.5,0,5.98333333333333,0.25,True,-1,2708,./2004/main_2708.idf
29,24,-1,4.98333333333333,0,True,-1,2709,./2004/main_2709.idf
-1,-1,-1,-1,-1,False,25,2710,./2004/main_2710.idf
29.5,24,-1.25,4.73333333333333,0,True,-1,2711,./2004/main_2711.idf
29.5,24,-1.25,4.73333333333333,0,True,-1,2712,./2004/main_2712.idf
29.5,24,-1.75,4.23333333333333,0.25,True,-1,2713,./2004/main_2713.idf
29.5,24,-0.25,5.73333333333333,0,True,-1,2714,./2004/main_2714.idf
29.5,24,-0.5,5.48333333333333,0.25,True,-1,2715,./2004/main_2715.idf
29.5,23.5,0,5.98333333333333,0,True,-1,2716,./2004/main_2716.idf
29.5,24,-1,4.98333333333333,1.25,True,-1,2717,./2004/main_2717.idf
-1,-1,-1,-1,-1,False,24.5,2718,./2004/main_2718.idf
-1,-1,-1,-1,-1,False,23,2719,./2004/main_2719.idf
29,24,-1.25,4.73333333333333,0,True,-1,2720,./2004/main_2720.idf
-1,-1,-1,-1,-1,False,27,2721,./2004/main_2721.idf
29.5,24,-1,4.98333333333333,0.25,True,-1,2722,./2004/main_2722.idf
29.5,24.5,-1.25,4.73333333333333,0,True,-1,2723,./2004/main_2723.idf
-1,-1,-1,-1,-1,False,25.5,2724,./2004/main_2724.idf
29.5,24,0,5.98333333333333,0,True,-1,2725,./2004/main_2725.idf
29.5,23.5,-4.25,1.73333333333333,0.25,True,-1,2726,./2004/main_2726.idf
29.5,23.5,-3.75,2.23333333333333,0.25,True,-1,2727,./2004/main_2727.idf
29.5,24,-0.25,5.73333333333333,0,True,-1,2728,./2004/main_2728.idf
29.5,24,-1.75,4.23333333333333,0,True,-1,2729,./2004/main_2729.idf
-1,-1,-1,-1,-1,False,25,2730,./2004/main_2730.idf
29.5,23.5,-1.75,4.23333333333333,0,True,-1,2731,./2004/main_2731.idf
29.5,24,-0.5,5.48333333333333,0.25,True,-1,2732,./2004/main_2732.idf
29.5,24,-3,2.98333333333333,0.25,True,-1,2733,./2004/main_2733.idf
-1,-1,-1,-1,-1,False,24.5,2734,./2004/main_2734.idf
29,23.5,0,5.98333333333333,0,True,-1,2735,./2004/main_2735.idf
29.5,24,0,5.98333333333333,0.25,True,-1,2736,./2004/main_2736.idf
29,24.5,-0.5,5.48333333333333,0,True,-1,2737,./2004/main_2737.idf
29.5,24,-3.75,2.23333333333333,0.25,True,-1,2738,./2004/main_2738.idf
29.5,24,-0.25,5.73333333333333,0,True,-1,2739,./2004/main_2739.idf
29.5,24,0,5.98333333333333,0,True,-1,2740,./2004/main_2740.idf
29,24,-0.25,5.73333333333333,0,True,-1,2741,./2004/main_2741.idf
29.5,24,-2.5,3.48333333333333,1.75,True,-1,2742,./2004/main_2742.idf
-1,-1,-1,-1,-1,False,25.5,2743,./2004/main_2743.idf
-1,-1,-1,-1,-1,False,24.5,2744,./2004/main_2744.idf
29.5,24,-1.75,4.23333333333333,0,True,-1,2745,./2004/main_2745.idf
29.5,24,-0.25,5.73333333333333,0,True,-1,2746,./2004/main_2746.idf
-1,-1,-1,-1,-1,False,22.5,2747,./2004/main_2747.idf
29.5,24.5,-1,4.98333333333333,1.5,True,-1,2748,./2004/main_2748.idf
29,24,-0.5,5.48333333333333,0.25,True,-1,2749,./2004/main_2749.idf
-1,-1,-1,-1,-1,False,24.5,2750,./2004/main_2750.idf
-1,-1,-1,-1,-1,False,23.5,2751,./2004/main_2751.idf
-1,-1,-1,-1,-1,False,24,2752,./2004/main_2752.idf
29,24,0,5.98333333333333,0.25,True,-1,2753,./2004/main_2753.idf
29.5,24,-0.5,5.48333333333333,0,True,-1,2754,./2004/main_2754.idf
29,24,-0.5,5.48333333333333,0.5,True,-1,2755,./2004/main_2755.idf
29.5,23.5,-0.5,5.48333333333333,0,True,-1,2756,./2004/main_2756.idf
-1,-1,-1,-1,-1,False,23,2757,./2004/main_2757.idf
29,24,-1.25,4.73333333333333,1.25,True,-1,2758,./2004/main_2758.idf
29.5,24,-1,4.98333333333333,2,True,-1,2759,./2004/main_2759.idf
30,24,-0.5,5.48333333333333,0,True,-1,2760,./2004/main_2760.idf
29.5,24,-0.5,5.48333333333333,0.25,True,-1,2761,./2004/main_2761.idf
29.5,24,-3,2.98333333333333,0.5,True,-1,2762,./2004/main_2762.idf
29,23.5,-0.5,5.48333333333333,0.25,True,-1,2763,./2004/main_2763.idf
29.5,24,-1.25,4.73333333333333,0.5,True,-1,2764,./2004/main_2764.idf
-1,-1,-1,-1,-1,False,22,2765,./2004/main_2765.idf
29.5,23.5,-0.5,5.48333333333333,0,True,-1,2766,./2004/main_2766.idf
-1,-1,-1,-1,-1,False,25,2767,./2004/main_2767.idf
29.5,24,-0.5,5.48333333333333,0,True,-1,2768,./2004/main_2768.idf
-1,-1,-1,-1,-1,False,23.5,2769,./2004/main_2769.idf
29.5,24,-0.25,5.73333333333333,0.25,True,-1,2770,./2004/main_2770.idf
29.5,24,0,5.98333333333333,0,True,-1,2771,./2004/main_2771.idf
29,24,-0.25,5.73333333333333,0.25,True,-1,2772,./2004/main_2772.idf
29.5,24,-0.25,5.73333333333333,0,True,-1,2773,./2004/main_2773.idf
-1,-1,-1,-1,-1,False,25,2774,./2004/main_2774.idf
-1,-1,-1,-1,-1,False,23.5,2775,./2004/main_2775.idf
29.5,24,0,5.98333333333333,0.75,True,-1,2776,./2004/main_2776.idf
29.5,24,-0.75,5.23333333333333,0,True,-1,2777,./2004/main_2777.idf
29.5,24,-1,4.98333333333333,0.25,True,-1,2778,./2004/main_2778.idf
29.5,24,-4,1.98333333333333,0.25,True,-1,2779,./2004/main_2779.idf
-1,-1,-1,-1,-1,False,23,2780,./2004/main_2780.idf
29.5,24,-2,3.98333333333333,0,True,-1,2781,./2004/main_2781.idf
29.5,24,-0.25,5.73333333333333,0.25,True,-1,2782,./2004/main_2782.idf
-1,-1,-1,-1,-1,False,24.5,2783,./2004/main_2783.idf
29.5,24,-0.5,5.48333333333333,0.25,True,-1,2784,./2004/main_2784.idf
29.5,24,0,5.98333333333333,0,True,-1,2785,./2004/main_2785.idf
29.5,24,-1.5,4.48333333333333,0,True,-1,2786,./2004/main_2786.idf
-1,-1,-1,-1,-1,False,24.5,2787,./2004/main_2787.idf
29.5,24,-1,4.98333333333333,0,True,-1,2788,./2004/main_2788.idf
-1,-1,-1,-1,-1,False,23.5,2789,./2004/main_2789.idf
29.5,24,0,5.98333333333333,0,True,-1,2790,./2004/main_2790.idf
29.5,24,-2.5,3.48333333333333,0,True,-1,2791,./2004/main_2791.idf
29.5,24,-1.75,4.23333333333333,1,True,-1,2792,./2004/main_2792.idf
29.5,23.5,0,5.98333333333333,0.25,True,-1,2793,./2004/main_2793.idf
29.5,24,0,5.98333333333333,0,True,-1,2794,./2004/main_2794.idf
29.5,24,-0.5,5.48333333333333,0.5,True,-1,2795,./2004/main_2795.idf
29,24,0,5.98333333333333,0,True,-1,2796,./2004/main_2796.idf
29.5,23.5,-2.25,3.73333333333333,0,True,-1,2797,./2004/main_2797.idf
29.5,24,-0.5,5.48333333333333,0,True,-1,2798,./2004/main_2798.idf
29.5,23.5,-3.25,2.73333333333333,0.25,True,-1,2799,./2004/main_2799.idf
29.5,24,-0.75,5.23333333333333,0,True,-1,2800,./2004/main_2800.idf
-1,-1,-1,-1,-1,False,23.5,2801,./2004/main_2801.idf
29.5,24,-0.5,5.48333333333333,0,True,-1,2802,./2004/main_2802.idf
29,23.5,0,5.98333333333333,0,True,-1,2803,./2004/main_2803.idf
29.5,24,-2.25,3.73333333333333,1,True,-1,2804,./2004/main_2804.idf
30,24,-2.75,3.23333333333333,0.25,True,-1,2805,./2004/main_2805.idf
-1,-1,-1,-1,-1,False,26,2806,./2004/main_2806.idf
-1,-1,-1,-1,-1,False,27.5,2807,./2004/main_2807.idf
-1,-1,-1,-1,-1,False,23.5,2808,./2004/main_2808.idf
29.5,24,-0.5,5.48333333333333,0.5,True,-1,2809,./2004/main_2809.idf
30,23.5,-1,4.98333333333333,0,True,-1,2810,./2004/main_2810.idf
29.5,24,0,5.98333333333333,0.25,True,-1,2811,./2004/main_2811.idf
29.5,23.5,-1.75,4.23333333333333,0.25,True,-1,2812,./2004/main_2812.idf
29.5,24,-2.25,3.73333333333333,0,True,-1,2813,./2004/main_2813.idf
-1,-1,-1,-1,-1,False,23.5,2814,./2004/main_2814.idf
29.5,24,-0.5,5.48333333333333,0.75,True,-1,2815,./2004/main_2815.idf
29.5,24,0,5.98333333333333,0,True,-1,2816,./2004/main_2816.idf
29.5,24,-2.25,3.73333333333333,0,True,-1,2817,./2004/main_2817.idf
-1,-1,-1,-1,-1,False,23,2818,./2004/main_2818.idf
29.5,24,-0.5,5.48333333333333,0.75,True,-1,2819,./2004/main_2819.idf
29,23.5,0,5.98333333333333,0,True,-1,2820,./2004/main_2820.idf
29,24,0,5.98333333333333,0.75,True,-1,2821,./2004/main_2821.idf
29.5,24,-0.25,5.73333333333333,0.5,True,-1,2822,./2004/main_2822.idf
29.5,23.5,-0.5,5.48333333333333,0.25,True,-1,2823,./2004/main_2823.idf
29,24.5,0,5.98333333333333,0.25,True,-1,2824,./2004/main_2824.idf
29.5,24,-0.5,5.48333333333333,0.5,True,-1,2825,./2004/main_2825.idf
-1,-1,-1,-1,-1,False,24,2826,./2004/main_2826.idf
29.5,24,-1,4.98333333333333,0,True,-1,2827,./2004/main_2827.idf
29.5,24,-5,0.983333333333333,0.25,True,-1,2828,./2004/main_2828.idf
-1,-1,-1,-1,-1,False,24,2829,./2004/main_2829.idf
29.5,23.5,-1.25,4.73333333333333,0,True,-1,2830,./2004/main_2830.idf
-1,-1,-1,-1,-1,False,24.5,2831,./2004/main_2831.idf
29.5,24,-0.25,5.73333333333333,1.25,True,-1,2832,./2004/main_2832.idf
-1,-1,-1,-1,-1,False,24,2833,./2004/main_2833.idf
30,24,-0.75,5.23333333333333,0,True,-1,2834,./2004/main_2834.idf
-1,-1,-1,-1,-1,False,24.5,2835,./2004/main_2835.idf
29.5,24,-2.5,3.48333333333333,0,True,-1,2836,./2004/main_2836.idf
30,24,-0.25,5.73333333333333,0,True,-1,2837,./2004/main_2837.idf
29,24,-0.25,5.73333333333333,0.75,True,-1,2838,./2004/main_2838.idf
29.5,23.5,-0.75,5.23333333333333,0,True,-1,2839,./2004/main_2839.idf
29,23.5,-1.5,4.48333333333333,1.25,True,-1,2840,./2004/main_2840.idf
-1,-1,-1,-1,-1,False,23.5,2841,./2004/main_2841.idf
29.5,24,-0.5,5.48333333333333,0.25,True,-1,2842,./2004/main_2842.idf
-1,-1,-1,-1,-1,False,23.5,2843,./2004/main_2843.idf
29.5,24,-4.5,1.48333333333333,0.5,True,-1,2844,./2004/main_2844.idf
29.5,24,-3,2.98333333333333,0.75,True,-1,2845,./2004/main_2845.idf
30,24,-1,4.98333333333333,0,True,-1,2846,./2004/main_2846.idf
29.5,24,-2.25,3.73333333333333,0.5,True,-1,2847,./2004/main_2847.idf
29.5,24,-0.25,5.73333333333333,1,True,-1,2848,./2004/main_2848.idf
29.5,24,-0.5,5.48333333333333,0,True,-1,2849,./2004/main_2849.idf
29.5,23.5,-1.25,4.73333333333333,0,True,-1,2850,./2004/main_2850.idf
29.5,24,-0.25,5.73333333333333,0,True,-1,2851,./2004/main_2851.idf
29.5,23.5,-0.25,5.73333333333333,0.5,True,-1,2852,./2004/main_2852.idf
-1,-1,-1,-1,-1,False,22.5,2853,./2004/main_2853.idf
29.5,24,0,5.98333333333333,0,True,-1,2854,./2004/main_2854.idf
29.5,24,-2,3.98333333333333,0.25,True,-1,2855,./2004/main_2855.idf
29.5,24,0,5.98333333333333,0.25,True,-1,2856,./2004/main_2856.idf
-1,-1,-1,-1,-1,False,22,2857,./2004/main_2857.idf
29.5,23.5,-0.25,5.73333333333333,0.5,True,-1,2858,./2004/main_2858.idf
29.5,24,-0.75,5.23333333333333,0.5,True,-1,2859,./2004/main_2859.idf
-1,-1,-1,-1,-1,False,23.5,2860,./2004/main_2860.idf
29,24,0,5.98333333333333,0,True,-1,2861,./2004/main_2861.idf
29.5,23.5,-2.25,3.73333333333333,0,True,-1,2862,./2004/main_2862.idf
29.5,23.5,0,5.98333333333333,0,True,-1,2863,./2004/main_2863.idf
29.5,24,-1.25,4.73333333333333,0,True,-1,2864,./2004/main_2864.idf
29.5,24,-2.25,3.73333333333333,0,True,-1,2865,./2004/main_2865.idf
29.5,23.5,-1,4.98333333333333,0.25,True,-1,2866,./2004/main_2866.idf
29.5,24,-0.5,5.48333333333333,0.5,True,-1,2867,./2004/main_2867.idf
29.5,24,0,5.98333333333333,0,True,-1,2868,./2004/main_2868.idf
29,24,-0.25,5.73333333333333,0,True,-1,2869,./2004/main_2869.idf
-1,-1,-1,-1,-1,False,22.5,2870,./2004/main_2870.idf
29.5,24,0,5.98333333333333,0.25,True,-1,2871,./2004/main_2871.idf
29,24.5,-0.5,5.48333333333333,0,True,-1,2872,./2004/main_2872.idf
29.5,24,-0.25,5.73333333333333,1.5,True,-1,2873,./2004/main_2873.idf
29.5,24,-1.5,4.48333333333333,0,True,-1,2874,./2004/main_2874.idf
-1,-1,-1,-1,-1,False,23,2875,./2004/main_2875.idf
29.5,24,-0.75,5.23333333333333,0.75,True,-1,2876,./2004/main_2876.idf
29.5,24,0,5.98333333333333,1,True,-1,2877,./2004/main_2877.idf
29.5,23.5,0,5.98333333333333,0.25,True,-1,2878,./2004/main_2878.idf
29.5,24,-0.5,5.48333333333333,0,True,-1,2879,./2004/main_2879.idf
-1,-1,-1,-1,-1,False,23.5,2880,./2004/main_2880.idf
29.5,24,0,5.98333333333333,0.25,True,-1,2881,./2004/main_2881.idf
-1,-1,-1,-1,-1,False,23,2882,./2004/main_2882.idf
-1,-1,-1,-1,-1,False,26,2883,./2004/main_2883.idf
29.5,24,-1,4.98333333333333,0.25,True,-1,2884,./2004/main_2884.idf
29,24,-1.75,4.23333333333333,1,True,-1,2885,./2004/main_2885.idf
29.5,24,-0.25,5.73333333333333,0,True,-1,2886,./2004/main_2886.idf
-1,-1,-1,-1,-1,False,24,2887,./2004/main_2887.idf
-1,-1,-1,-1,-1,False,24,2888,./2004/main_2888.idf
-1,-1,-1,-1,-1,False,23.5,2889,./2004/main_2889.idf
-1,-1,-1,-1,-1,False,24.5,2890,./2004/main_2890.idf
29.5,24,-1,4.98333333333333,0.5,True,-1,2891,./2004/main_2891.idf
29,23.5,-0.25,5.73333333333333,0,True,-1,2892,./2004/main_2892.idf
-1,-1,-1,-1,-1,False,24.5,2893,./2004/main_2893.idf
29.5,24,-1.5,4.48333333333333,0,True,-1,2894,./2004/main_2894.idf
29,24,-1.75,4.23333333333333,0,True,-1,2895,./2004/main_2895.idf
29.5,24,-2,3.98333333333333,2.5,True,-1,2896,./2004/main_2896.idf
30,24,-1.5,4.48333333333333,0,True,-1,2897,./2004/main_2897.idf
29,24,-0.5,5.48333333333333,1,True,-1,2898,./2004/main_2898.idf
29.5,24,-1.5,4.48333333333333,0.25,True,-1,2899,./2004/main_2899.idf
29.5,24,-0.5,5.48333333333333,0,True,-1,2900,./2004/main_2900.idf
29.5,23.5,-1.75,4.23333333333333,0,True,-1,2901,./2004/main_2901.idf
29,23.5,0,5.98333333333333,0.75,True,-1,2902,./2004/main_2902.idf
29.5,24,-1.25,4.73333333333333,0,True,-1,2903,./2004/main_2903.idf
-1,-1,-1,-1,-1,False,22,2904,./2004/main_2904.idf
29.5,24,-0.75,5.23333333333333,0,True,-1,2905,./2004/main_2905.idf
29.5,24,-3.5,2.48333333333333,0.25,True,-1,2906,./2004/main_2906.idf
29,24,-1,4.98333333333333,0.5,True,-1,2907,./2004/main_2907.idf
29.5,23.5,-0.25,5.73333333333333,0.25,True,-1,2908,./2004/main_2908.idf
-1,-1,-1,-1,-1,False,21,2909,./2004/main_2909.idf
29.5,24.5,-1.5,4.48333333333333,0,True,-1,2910,./2004/main_2910.idf
29,24,-1,4.98333333333333,1.25,True,-1,2911,./2004/main_2911.idf
-1,-1,-1,-1,-1,False,24.5,2912,./2004/main_2912.idf
29.5,24,-0.5,5.48333333333333,0.25,True,-1,2913,./2004/main_2913.idf
29.5,23.5,-1.75,4.23333333333333,0.25,True,-1,2914,./2004/main_2914.idf
-1,-1,-1,-1,-1,False,22.5,2915,./2004/main_2915.idf
29.5,24,-0.25,5.73333333333333,0,True,-1,2916,./2004/main_2916.idf
29.5,24,-0.25,5.73333333333333,0.75,True,-1,2917,./2004/main_2917.idf
29.5,24,0,5.98333333333333,0,True,-1,2918,./2004/main_2918.idf
29.5,23.5,-0.25,5.73333333333333,0.5,True,-1,2919,./2004/main_2919.idf
29.5,23.5,0,5.98333333333333,1,True,-1,2920,./2004/main_2920.idf
29.5,24,0,5.98333333333333,0.5,True,-1,2921,./2004/main_2921.idf
29.5,23.5,-0.25,5.73333333333333,0,True,-1,2922,./2004/main_2922.idf
29.5,23.5,0,5.98333333333333,0,True,-1,2923,./2004/main_2923.idf
29,24,-0.25,5.73333333333333,0,True,-1,2924,./2004/main_2924.idf
29.5,24,0,5.98333333333333,2,True,-1,2925,./2004/main_2925.idf
29.5,24,-0.5,5.48333333333333,0,True,-1,2926,./2004/main_2926.idf
29.5,23.5,-2,3.98333333333333,0,True,-1,2927,./2004/main_2927.idf
29,23.5,-0.75,5.23333333333333,0,True,-1,2928,./2004/main_2928.idf
29.5,24,0,5.98333333333333,0,True,-1,2929,./2004/main_2929.idf
-1,-1,-1,-1,-1,False,23,2930,./2004/main_2930.idf
-1,-1,-1,-1,-1,False,22.5,2931,./2004/main_2931.idf
29.5,24,-0.25,5.73333333333333,0,True,-1,2932,./2004/main_2932.idf
29.5,24,-5,0.983333333333333,1.25,True,-1,2933,./2004/main_2933.idf
-1,-1,-1,-1,-1,False,24.5,2934,./2004/main_2934.idf
29.5,23.5,-1.5,4.48333333333333,0,True,-1,2935,./2004/main_2935.idf
29.5,23.5,-0.5,5.48333333333333,0.75,True,-1,2936,./2004/main_2936.idf
29.5,24,-2,3.98333333333333,0.75,True,-1,2937,./2004/main_2937.idf
29.5,24,0,5.98333333333333,0.25,True,-1,2938,./2004/main_2938.idf
29,23.5,-0.25,5.73333333333333,0,True,-1,2939,./2004/main_2939.idf
29.5,24,-0.5,5.48333333333333,0.75,True,-1,2940,./2004/main_2940.idf
29.5,23.5,-0.25,5.73333333333333,0.5,True,-1,2941,./2004/main_2941.idf
29.5,24,0,5.98333333333333,0.75,True,-1,2942,./2004/main_2942.idf
29.5,24,-0.75,5.23333333333333,0,True,-1,2943,./2004/main_2943.idf
-1,-1,-1,-1,-1,False,24,2944,./2004/main_2944.idf
29.5,23.5,-0.75,5.23333333333333,0,True,-1,2945,./2004/main_2945.idf
29,24,-1.25,4.73333333333333,0,True,-1,2946,./2004/main_2946.idf
29.5,24,0,5.98333333333333,0.25,True,-1,2947,./2004/main_2947.idf
29.5,24,-1.25,4.73333333333333,0.5,True,-1,2948,./2004/main_2948.idf
29.5,24,-3.75,2.23333333333333,0,True,-1,2949,./2004/main_2949.idf
29.5,24,-2.25,3.73333333333333,0.75,True,-1,2950,./2004/main_2950.idf
-1,-1,-1,-1,-1,False,25,2951,./2004/main_2951.idf
-1,-1,-1,-1,-1,False,23,2952,./2004/main_2952.idf
-1,-1,-1,-1,-1,False,24,2953,./2004/main_2953.idf
29.5,23.5,-0.75,5.23333333333333,0,True,-1,2954,./2004/main_2954.idf
-1,-1,-1,-1,-1,False,25.5,2955,./2004/main_2955.idf
29.5,24,-2.75,3.23333333333333,0.75,True,-1,2956,./2004/main_2956.idf
29.5,23.5,-0.75,5.23333333333333,0.75,True,-1,2957,./2004/main_2957.idf
29.5,24,-0.5,5.48333333333333,0.25,True,-1,2958,./2004/main_2958.idf
29.5,24,-0.25,5.73333333333333,1,True,-1,2959,./2004/main_2959.idf
29.5,24,0,5.98333333333333,0.25,True,-1,2960,./2004/main_2960.idf
29.5,23.5,-1.5,4.48333333333333,0,True,-1,2961,./2004/main_2961.idf
29.5,24,-0.5,5.48333333333333,0.25,True,-1,2962,./2004/main_2962.idf
29.5,24,-0.75,5.23333333333333,0,True,-1,2963,./2004/main_2963.idf
29.5,23.5,0,5.98333333333333,0.5,True,-1,2964,./2004/main_2964.idf
29.5,24,-0.25,5.73333333333333,1.5,True,-1,2965,./2004/main_2965.idf
-1,-1,-1,-1,-1,False,24,2966,./2004/main_2966.idf
29.5,24,-0.5,5.48333333333333,0,True,-1,2967,./2004/main_2967.idf
29,24,-2,3.98333333333333,0.25,True,-1,2968,./2004/main_2968.idf
-1,-1,-1,-1,-1,False,24,2969,./2004/main_2969.idf
-1,-1,-1,-1,-1,False,23.5,2970,./2004/main_2970.idf
